course_id,course_title,category,instructor_id,difficulty_level,duration_hours,price,published_date
c06223,Biology Course 6223,Biology,i01135,Intermediate,36,65.53,7/3/2023
c06224,Biology Course 6224,Biology,i02253,Advanced,41,183.72,6/27/2022
c06225,Biology Course 6225,Biology,i08135,Intermediate,37,105.59,5/13/2022
c06226,Design Course 6226,Design,i06189,Beginner,34,56.3,12/31/2021
c06227,Business Course 6227,Business,i05609,Beginner,6,23.38,12/24/2021
c06228,Business Course 6228,Business,i09713,Intermediate,43,113.5,9/9/2023
c06229,Design Course 6229,Design,i08393,Intermediate,34,123.68,8/26/2020
c06230,Math Course 6230,Math,i04097,Advanced,54,143.51,1/3/2021
c06231,Data Science Course 6231,Data Science,i00661,Beginner,10,61.83,1/8/2020
c06232,Design Course 6232,Design,i05302,Beginner,23,51.95,6/25/2019
c06233,Biology Course 6233,Biology,i05312,Advanced,26,161.54,10/4/2023
c06234,Design Course 6234,Design,i04243,Advanced,39,157.09,7/14/2022
c06235,Data Science Course 6235,Data Science,i01309,Beginner,38,37.83,6/28/2022
c06236,Design Course 6236,Design,i05800,Intermediate,32,117.68,3/12/2023
c06237,History Course 6237,History,i07135,Advanced,45,101.93,2/28/2023
c06238,Biology Course 6238,Biology,i04652,Advanced,53,106.65,2/12/2021
c06239,Design Course 6239,Design,i05717,Intermediate,32,115.85,12/12/2021
c06240,Biology Course 6240,Biology,i01057,Beginner,17,47.31,3/10/2020
c06241,Music Course 6241,Music,i01345,Beginner,8,41.25,8/14/2018
c06242,Physics Course 6242,Physics,i02747,Advanced,10,139.63,8/4/2020
c06243,History Course 6243,History,i02161,Beginner,24,22.39,6/5/2021
c06244,AI Course 6244,AI,i09589,Beginner,41,35.88,4/15/2022
c06245,Biology Course 6245,Biology,i09144,Advanced,16,167.72,5/30/2020
c06246,Data Science Course 6246,Data Science,i06376,Beginner,31,76.58,2/1/2022
c06247,Music Course 6247,Music,i08033,Beginner,41,36.43,5/2/2018
c06248,Data Science Course 6248,Data Science,i06004,Intermediate,44,70.91,1/6/2022
c06249,Math Course 6249,Math,i02504,Beginner,15,78.98,1/26/2023
c06250,Math Course 6250,Math,i09891,Advanced,17,169.54,5/11/2021
c06251,Design Course 6251,Design,i02945,Beginner,17,21.77,4/11/2022
c06252,Design Course 6252,Design,i00042,Advanced,31,171.99,3/25/2021
c06253,Business Course 6253,Business,i06578,Beginner,26,62.04,10/30/2021
c06254,Math Course 6254,Math,i05723,Intermediate,54,52.51,5/20/2020
c06255,Physics Course 6255,Physics,i01306,Advanced,29,137.4,9/4/2023
c06256,Biology Course 6256,Biology,i09373,Advanced,6,162.35,5/1/2023
c06257,Design Course 6257,Design,i09996,Beginner,21,33.81,2/23/2022
c06258,Math Course 6258,Math,i07275,Advanced,44,168.05,8/13/2023
c06259,Design Course 6259,Design,i02721,Beginner,38,50.69,1/18/2021
c06260,Biology Course 6260,Biology,i02458,Beginner,18,37.91,3/5/2020
c06261,Design Course 6261,Design,i05893,Advanced,52,106.86,6/20/2022
c06262,Math Course 6262,Math,i01238,Beginner,34,28.2,2/21/2022
c06263,Data Science Course 6263,Data Science,i08402,Beginner,7,56.67,3/22/2022
c06264,Music Course 6264,Music,i00408,Advanced,45,158.45,2/21/2022
c06265,AI Course 6265,AI,i02903,Intermediate,25,51.19,1/24/2021
c06266,Biology Course 6266,Biology,i04051,Advanced,14,125.19,11/9/2022
c06267,History Course 6267,History,i05410,Advanced,16,123.84,10/13/2023
c06268,Math Course 6268,Math,i05359,Beginner,5,56.75,11/23/2018
c06269,Music Course 6269,Music,i08247,Beginner,49,35.54,9/14/2023
c06270,AI Course 6270,AI,i04560,Intermediate,53,91.35,10/7/2023
c06271,Data Science Course 6271,Data Science,i09966,Beginner,9,53.83,10/24/2020
c06272,AI Course 6272,AI,i04727,Beginner,8,66.03,1/17/2022
c06273,Business Course 6273,Business,i09174,Beginner,40,50.2,12/11/2021
c06274,AI Course 6274,AI,i09072,Intermediate,7,59.99,3/17/2022
c06275,History Course 6275,History,i05168,Intermediate,36,89.77,4/11/2020
c06276,Biology Course 6276,Biology,i02666,Beginner,11,35.97,8/26/2022
c06277,Business Course 6277,Business,i07675,Advanced,16,182.6,1/8/2020
c06278,Business Course 6278,Business,i01136,Advanced,38,146.22,12/24/2022
c06279,Physics Course 6279,Physics,i02649,Advanced,17,161.76,10/18/2022
c06280,Programming Course 6280,Programming,i05598,Advanced,49,182.01,4/21/2021
c06281,Music Course 6281,Music,i06921,Advanced,45,153.48,8/16/2021
c06282,Business Course 6282,Business,i03205,Beginner,47,69.99,6/24/2023
c06283,Design Course 6283,Design,i05528,Intermediate,38,66.82,6/5/2023
c06284,Programming Course 6284,Programming,i02870,Intermediate,41,120.98,4/21/2018
c06285,Math Course 6285,Math,i07561,Advanced,30,107.46,9/17/2022
c06286,Music Course 6286,Music,i04757,Intermediate,30,121.65,6/4/2021
c06287,Data Science Course 6287,Data Science,i03814,Advanced,13,193.67,11/3/2020
c06288,Biology Course 6288,Biology,i01104,Advanced,25,143.77,6/8/2019
c06289,Business Course 6289,Business,i03106,Beginner,42,66.04,2/20/2023
c06290,Programming Course 6290,Programming,i05028,Beginner,38,49.21,8/9/2022
c06291,Music Course 6291,Music,i03986,Advanced,16,199.83,9/29/2020
c06292,History Course 6292,History,i08499,Intermediate,8,75.58,9/12/2023
c06293,History Course 6293,History,i07607,Intermediate,7,89.05,2/9/2022
c06294,Biology Course 6294,Biology,i06440,Intermediate,44,109.63,11/27/2020
c06295,Math Course 6295,Math,i08977,Advanced,49,132.05,6/22/2020
c06296,Design Course 6296,Design,i02245,Advanced,48,142.98,12/1/2020
c06297,Physics Course 6297,Physics,i01164,Beginner,5,35.89,5/30/2022
c06298,Physics Course 6298,Physics,i06382,Beginner,51,49.35,6/28/2023
c06299,Music Course 6299,Music,i08125,Beginner,40,52.48,12/21/2019
c06300,Math Course 6300,Math,i00703,Advanced,52,184.57,4/20/2023
c06301,Programming Course 6301,Programming,i04362,Advanced,42,128.09,9/12/2023
c06302,AI Course 6302,AI,i03767,Beginner,21,26.92,12/31/2022
c06303,Data Science Course 6303,Data Science,i00194,Beginner,39,54.36,6/30/2020
c06304,Music Course 6304,Music,i06112,Intermediate,18,99.4,8/30/2021
c06305,Design Course 6305,Design,i01862,Beginner,34,32.77,7/14/2023
c06306,Biology Course 6306,Biology,i07715,Intermediate,54,114.71,6/16/2019
c06307,Design Course 6307,Design,i00142,Intermediate,33,92.05,12/2/2022
c06308,AI Course 6308,AI,i01929,Intermediate,36,128.4,5/30/2023
c06309,AI Course 6309,AI,i09375,Intermediate,19,85.99,10/26/2020
c06310,Physics Course 6310,Physics,i05692,Intermediate,31,53.71,2/24/2023
c06311,Business Course 6311,Business,i03026,Advanced,28,194.79,2/18/2023
c06312,Physics Course 6312,Physics,i07592,Advanced,31,191.68,5/5/2022
c06313,Data Science Course 6313,Data Science,i08334,Intermediate,14,64.62,1/25/2022
c06314,Music Course 6314,Music,i02869,Intermediate,13,117.79,6/18/2023
c06315,Physics Course 6315,Physics,i09332,Intermediate,5,54.21,11/26/2022
c06316,History Course 6316,History,i08057,Intermediate,33,124.63,8/14/2023
c06317,Data Science Course 6317,Data Science,i02531,Intermediate,10,125.66,12/20/2022
c06318,Business Course 6318,Business,i07382,Advanced,31,181.61,8/21/2023
c06319,AI Course 6319,AI,i04135,Beginner,35,46.66,3/4/2023
c06320,Music Course 6320,Music,i00195,Beginner,40,29.62,3/2/2021
c06321,Physics Course 6321,Physics,i00229,Intermediate,11,109.67,8/5/2021
c06322,Math Course 6322,Math,i00110,Advanced,39,130.33,1/24/2023
c06323,Data Science Course 6323,Data Science,i06838,Beginner,7,76.69,7/9/2022
c06324,Business Course 6324,Business,i05153,Advanced,29,174.97,4/14/2023
c06325,Data Science Course 6325,Data Science,i00774,Advanced,14,168.73,12/19/2022
c06326,Business Course 6326,Business,i01947,Advanced,47,100.12,9/28/2022
c06327,Physics Course 6327,Physics,i06411,Advanced,5,103.83,11/4/2023
c06328,Music Course 6328,Music,i00536,Beginner,24,42.06,12/7/2021
c06329,AI Course 6329,AI,i07485,Advanced,50,120.41,3/18/2023
c06330,Music Course 6330,Music,i01018,Advanced,43,145.76,9/19/2021
c06331,Design Course 6331,Design,i06356,Advanced,16,115.08,7/4/2022
c06332,Music Course 6332,Music,i02478,Advanced,30,194.87,4/10/2023
c06333,AI Course 6333,AI,i08812,Intermediate,17,88.55,1/18/2023
c06334,Physics Course 6334,Physics,i05971,Intermediate,14,123.56,10/20/2023
c06335,Business Course 6335,Business,i07998,Beginner,30,58.17,8/2/2023
c06336,AI Course 6336,AI,i03067,Advanced,9,140.43,12/30/2020
c06337,History Course 6337,History,i03182,Advanced,14,125.48,4/30/2021
c06338,AI Course 6338,AI,i00432,Beginner,32,36.92,5/18/2022
c06339,Biology Course 6339,Biology,i02672,Intermediate,38,79.48,11/16/2022
c06340,Math Course 6340,Math,i09026,Intermediate,38,89.79,4/16/2023
c06341,Business Course 6341,Business,i00290,Advanced,54,165.94,5/31/2023
c06342,Biology Course 6342,Biology,i03705,Beginner,35,78.86,5/6/2020
c06343,Physics Course 6343,Physics,i07192,Beginner,25,50.63,11/30/2020
c06344,Biology Course 6344,Biology,i08081,Intermediate,51,81.81,4/18/2022
c06345,History Course 6345,History,i04072,Advanced,47,169.54,7/1/2022
c06346,History Course 6346,History,i08227,Intermediate,31,63.61,9/6/2021
c06347,AI Course 6347,AI,i02823,Advanced,5,191.87,3/9/2021
c06348,Design Course 6348,Design,i09869,Advanced,45,143.55,12/25/2019
c06349,Data Science Course 6349,Data Science,i08938,Advanced,36,116.08,4/3/2022
c06350,History Course 6350,History,i05441,Advanced,17,157.72,12/10/2023
c06351,Design Course 6351,Design,i04159,Intermediate,21,72.21,10/31/2019
c06352,Data Science Course 6352,Data Science,i00572,Advanced,14,147.6,4/19/2022
c06353,Physics Course 6353,Physics,i04088,Intermediate,50,67.14,3/3/2022
c06354,Music Course 6354,Music,i07631,Intermediate,12,66.01,11/21/2021
c06355,Music Course 6355,Music,i03454,Beginner,6,66.38,4/30/2022
c06356,Business Course 6356,Business,i09798,Advanced,50,193.22,9/25/2020
c06357,Biology Course 6357,Biology,i03917,Intermediate,21,87.38,6/24/2022
c06358,AI Course 6358,AI,i05861,Advanced,47,198.81,10/27/2022
c06359,History Course 6359,History,i01930,Advanced,32,187.68,10/24/2019
c06360,Physics Course 6360,Physics,i07456,Beginner,11,62.25,8/10/2021
c06361,History Course 6361,History,i00887,Advanced,15,142.29,7/18/2021
c06362,Data Science Course 6362,Data Science,i00770,Intermediate,54,95.68,8/20/2022
c06363,Programming Course 6363,Programming,i07243,Intermediate,26,105.49,8/23/2020
c06364,History Course 6364,History,i08141,Beginner,16,53,4/14/2023
c06365,Programming Course 6365,Programming,i01064,Beginner,40,65,5/27/2020
c06366,Math Course 6366,Math,i07360,Beginner,31,26.1,7/19/2022
c06367,Math Course 6367,Math,i06297,Advanced,6,108.1,4/27/2019
c06368,Music Course 6368,Music,i00633,Intermediate,51,105.43,7/20/2019
c06369,Biology Course 6369,Biology,i01998,Advanced,5,167.09,8/21/2023
c06370,Business Course 6370,Business,i07658,Advanced,9,142.24,2/28/2020
c06371,Programming Course 6371,Programming,i01339,Intermediate,23,75.21,7/12/2021
c06372,History Course 6372,History,i04175,Advanced,32,109.09,8/4/2019
c06373,History Course 6373,History,i03778,Advanced,12,189.81,11/9/2022
c06374,AI Course 6374,AI,i02813,Intermediate,15,111.8,8/11/2021
c06375,History Course 6375,History,i00527,Beginner,12,34.16,3/2/2021
c06376,History Course 6376,History,i02876,Intermediate,7,100.59,7/12/2020
c06377,Physics Course 6377,Physics,i05803,Intermediate,43,92.01,8/31/2021
c06378,Data Science Course 6378,Data Science,i05603,Intermediate,39,85.75,7/7/2021
c06379,AI Course 6379,AI,i00693,Advanced,7,177.6,5/26/2020
c06380,Data Science Course 6380,Data Science,i01434,Intermediate,37,111.74,3/22/2022
c06381,Physics Course 6381,Physics,i07572,Advanced,7,173.83,7/20/2019
c06382,Design Course 6382,Design,i00426,Beginner,36,35.35,8/17/2020
c06383,History Course 6383,History,i04403,Intermediate,31,113,10/18/2022
c06384,Biology Course 6384,Biology,i04082,Intermediate,17,76.7,7/30/2023
c06385,Physics Course 6385,Physics,i00052,Intermediate,42,95.47,1/13/2021
c06386,Music Course 6386,Music,i02783,Beginner,16,67.79,4/7/2022
c06387,Physics Course 6387,Physics,i09669,Intermediate,15,82.87,1/15/2020
c06388,Data Science Course 6388,Data Science,i03562,Advanced,36,191.35,5/28/2023
c06389,Business Course 6389,Business,i07006,Beginner,51,35.94,7/30/2019
c06390,Programming Course 6390,Programming,i00317,Advanced,7,114.37,3/19/2022
c06391,Business Course 6391,Business,i01392,Beginner,41,60.83,10/18/2023
c06392,AI Course 6392,AI,i02782,Intermediate,47,67.6,12/10/2021
c06393,Music Course 6393,Music,i00147,Intermediate,30,91.42,12/26/2021
c06394,Music Course 6394,Music,i09131,Intermediate,48,111.55,12/30/2021
c06395,History Course 6395,History,i09380,Beginner,23,20.38,6/6/2023
c06396,Data Science Course 6396,Data Science,i08024,Intermediate,10,96.9,4/10/2023
c06397,Biology Course 6397,Biology,i09972,Beginner,15,61.91,8/29/2022
c06398,Business Course 6398,Business,i09717,Beginner,47,59.69,4/17/2023
c06399,AI Course 6399,AI,i03970,Intermediate,13,86.83,10/16/2022
c06400,Physics Course 6400,Physics,i05459,Beginner,28,71.17,11/24/2020
c06401,Music Course 6401,Music,i07290,Advanced,39,159.39,1/6/2020
c06402,Math Course 6402,Math,i02757,Beginner,44,74.45,8/7/2022
c06403,Music Course 6403,Music,i09163,Intermediate,43,127.07,2/6/2023
c06404,Music Course 6404,Music,i03546,Beginner,11,20.58,6/30/2021
c06405,Biology Course 6405,Biology,i05341,Advanced,19,186.84,8/16/2020
c06406,Math Course 6406,Math,i01753,Intermediate,45,77.32,11/14/2020
c06407,Programming Course 6407,Programming,i04948,Advanced,50,111.63,12/26/2023
c06408,Biology Course 6408,Biology,i00463,Advanced,11,168.64,7/15/2023
c06409,Design Course 6409,Design,i09385,Intermediate,33,63.29,5/5/2019
c06410,Math Course 6410,Math,i03068,Advanced,42,117.35,1/19/2022
c06411,Data Science Course 6411,Data Science,i09673,Advanced,17,190.83,4/2/2023
c06412,Business Course 6412,Business,i02174,Beginner,46,28.55,6/27/2023
c06413,AI Course 6413,AI,i06506,Beginner,30,23.63,5/23/2022
c06414,Business Course 6414,Business,i04174,Intermediate,47,80.53,4/8/2023
c06415,Business Course 6415,Business,i04859,Beginner,14,50.87,8/1/2022
c06416,Biology Course 6416,Biology,i08185,Advanced,6,183.15,5/20/2022
c06417,Business Course 6417,Business,i03973,Beginner,47,54.95,5/16/2021
c06418,Biology Course 6418,Biology,i06261,Beginner,29,51.53,6/12/2023
c06419,History Course 6419,History,i01670,Advanced,46,194.77,4/11/2020
c06420,Business Course 6420,Business,i09675,Intermediate,18,120.02,7/26/2021
c06421,History Course 6421,History,i02620,Advanced,45,160.43,11/24/2019
c06422,Music Course 6422,Music,i01769,Intermediate,20,70.53,1/5/2022
c06423,Programming Course 6423,Programming,i04934,Intermediate,11,84.14,8/18/2023
c06424,AI Course 6424,AI,i08041,Intermediate,18,56.71,10/5/2022
c06425,Music Course 6425,Music,i07822,Advanced,49,134.15,11/19/2021
c06426,Data Science Course 6426,Data Science,i01605,Beginner,22,56.4,5/14/2021
c06427,Biology Course 6427,Biology,i03938,Intermediate,43,101.23,7/24/2019
c06428,Biology Course 6428,Biology,i01198,Advanced,29,149.64,3/3/2022
c06429,Music Course 6429,Music,i02694,Advanced,9,118.86,8/23/2021
c06430,Biology Course 6430,Biology,i02237,Beginner,51,33.56,7/4/2022
c06431,Business Course 6431,Business,i07461,Intermediate,41,77.58,10/29/2020
c06432,History Course 6432,History,i05672,Beginner,32,73.8,1/2/2020
c06433,Biology Course 6433,Biology,i00233,Beginner,48,73.92,3/12/2023
c06434,Math Course 6434,Math,i04219,Intermediate,42,101.13,12/4/2023
c06435,History Course 6435,History,i00281,Intermediate,12,102.58,6/20/2023
c06436,History Course 6436,History,i03434,Advanced,25,184.38,11/2/2021
c06437,Physics Course 6437,Physics,i02257,Advanced,36,126.66,9/19/2022
c06438,Data Science Course 6438,Data Science,i03744,Beginner,37,28.05,11/19/2022
c06439,Biology Course 6439,Biology,i00131,Beginner,26,37.32,1/10/2022
c06440,History Course 6440,History,i01516,Beginner,37,24.45,6/12/2021
c06441,Math Course 6441,Math,i06149,Beginner,28,45.54,9/26/2019
c06442,Programming Course 6442,Programming,i05344,Beginner,20,22.67,10/18/2020
c06443,Programming Course 6443,Programming,i07319,Intermediate,6,74.56,12/29/2022
c06444,Design Course 6444,Design,i04781,Advanced,48,173.56,7/14/2023
c06445,Programming Course 6445,Programming,i06474,Intermediate,36,77.82,2/3/2021
c06446,Math Course 6446,Math,i02390,Advanced,51,103.79,1/16/2019
c06447,Math Course 6447,Math,i08734,Advanced,32,182.37,7/28/2021
c06448,Biology Course 6448,Biology,i03701,Advanced,52,155.07,4/25/2021
c06449,Business Course 6449,Business,i09731,Advanced,41,169.05,1/25/2023
c06450,Music Course 6450,Music,i06071,Beginner,54,27.45,12/13/2023
c06451,Business Course 6451,Business,i02174,Advanced,17,135.92,12/28/2019
c06452,Data Science Course 6452,Data Science,i04602,Advanced,36,115.61,1/31/2022
c06453,Music Course 6453,Music,i08694,Advanced,40,160.83,3/5/2023
c06454,Programming Course 6454,Programming,i04827,Beginner,30,74.26,6/13/2021
c06455,Design Course 6455,Design,i04965,Beginner,36,42.73,7/1/2023
c06456,AI Course 6456,AI,i05782,Beginner,38,69.83,3/18/2022
c06457,Physics Course 6457,Physics,i02266,Advanced,10,110.6,8/30/2020
c06458,AI Course 6458,AI,i02887,Intermediate,33,121.53,8/9/2023
c06459,Data Science Course 6459,Data Science,i05049,Advanced,23,164.37,8/25/2019
c06460,AI Course 6460,AI,i01105,Intermediate,6,67.96,11/27/2021
c06461,History Course 6461,History,i08099,Beginner,47,41.53,2/23/2022
c06462,Data Science Course 6462,Data Science,i07008,Beginner,27,21.73,9/18/2022
c06463,Business Course 6463,Business,i09731,Intermediate,29,120.92,8/26/2020
c06464,Music Course 6464,Music,i03396,Advanced,26,196.14,4/5/2023
c06465,Physics Course 6465,Physics,i09125,Intermediate,14,118.52,11/3/2021
c06466,Business Course 6466,Business,i02417,Beginner,35,76.78,6/23/2019
c06467,Music Course 6467,Music,i06525,Beginner,5,70.84,10/7/2022
c06468,Business Course 6468,Business,i07936,Advanced,19,198.47,11/29/2021
c06469,Programming Course 6469,Programming,i01505,Intermediate,26,59.95,6/9/2021
c06470,Math Course 6470,Math,i05076,Advanced,16,199.78,12/6/2020
c06471,Math Course 6471,Math,i06142,Beginner,30,62.55,2/27/2022
c06472,AI Course 6472,AI,i05015,Beginner,11,73.25,12/10/2021
c06473,Biology Course 6473,Biology,i02667,Intermediate,19,95.18,8/17/2022
c06474,History Course 6474,History,i01086,Intermediate,45,107.16,12/11/2020
c06475,Physics Course 6475,Physics,i01302,Intermediate,22,95.5,4/26/2020
c06476,Music Course 6476,Music,i00297,Intermediate,8,110.53,12/7/2023
c06477,Biology Course 6477,Biology,i07296,Advanced,9,103.91,5/2/2022
c06478,Design Course 6478,Design,i05679,Intermediate,18,91.4,10/16/2021
c06479,Biology Course 6479,Biology,i09592,Intermediate,33,113.59,3/20/2021
c06480,Biology Course 6480,Biology,i01185,Intermediate,7,97.44,5/8/2020
c06481,Physics Course 6481,Physics,i05120,Intermediate,25,101.4,11/19/2021
c06482,Math Course 6482,Math,i09257,Intermediate,28,126.37,6/21/2022
