enrollment_id,student_id,course_id,enrollment_date,status,progress_percent
E004022,S007323,C015597,2024-11-26,Completed,6
E004023,S029037,C036775,2023-10-29,Dropped,27
E004024,S039631,C020266,2024-07-01,Completed,71
E004025,S039477,C008896,2024-12-25,Dropped,48
E004026,S008825,C011888,2024-06-30,Dropped,77
E004027,S045688,C032810,2024-11-19,Dropped,37
E004028,S009944,C006142,2024-12-13,Dropped,85
E004029,S000102,C030800,2024-10-12,Completed,27
E004030,S048594,C043631,2023-05-10,Dropped,1
E004031,S029831,C015168,2024-06-19,Completed,28
E004032,S038910,C026394,2024-12-15,Active,33
E004033,S017336,C016007,2024-10-01,Active,66
E004034,S000867,C019648,2023-10-08,Active,37
E004035,S001225,C040927,2024-01-04,Completed,2
E004036,S019476,C017011,2024-09-30,Completed,100
E004037,S032451,C009602,2024-01-23,Completed,56
E004038,S026133,C012138,2024-12-18,Active,81
E004039,S027192,C034200,2024-09-05,Completed,93
E004040,S025227,C002517,2024-10-24,Completed,59
E004041,S022743,C002789,2024-06-28,Active,86
E004042,S049332,C001153,2024-12-30,Dropped,27
E004043,S002971,C020289,2022-07-09,Dropped,73
E004044,S036927,C035942,2024-06-17,Active,100
E004045,S039222,C041395,2024-11-07,Active,42
E004046,S009414,C026051,2024-07-18,Active,41
E004047,S010113,C047160,2024-09-12,Dropped,33
E004048,S004895,C020875,2024-10-27,Dropped,59
E004049,S036557,C023445,2024-02-23,Completed,59
E004050,S025064,C041772,2024-04-21,Active,98
E004051,S002990,C024917,2024-12-19,Active,13
E004052,S036296,C001377,2024-09-06,Active,70
E004053,S047213,C036728,2024-10-05,Active,100
E004054,S033450,C011944,2023-09-10,Active,57
E004055,S020052,C018907,2024-11-26,Dropped,99
E004056,S030614,C049700,2024-11-21,Active,64
E004057,S017445,C010373,2024-09-05,Completed,96
E004058,S006451,C023224,2023-09-04,Active,94
E004059,S024551,C035479,2023-11-06,Active,89
E004060,S026055,C044349,2024-12-26,Completed,80
E004061,S049490,C025236,2024-11-17,Dropped,94
E004062,S005675,C009038,2024-08-18,Active,72
E004063,S006091,C045500,2024-12-04,Active,60
E004064,S012096,C003440,2024-11-21,Active,0
E004065,S030278,C016471,2024-12-08,Completed,38
E004066,S042817,C010447,2024-12-17,Completed,48
E004067,S018885,C017208,2024-06-18,Dropped,94
E004068,S036494,C027179,2023-06-17,Active,85
E004069,S005659,C011537,2024-12-15,Active,100
E004070,S016392,C037080,2024-06-25,Completed,97
E004071,S008910,C004429,2024-09-18,Completed,13
E004072,S043638,C040871,2024-12-25,Completed,94
E004073,S008565,C047987,2024-10-14,Completed,92
E004074,S023888,C036343,2024-09-29,Active,57
E004075,S006216,C032509,2024-02-24,Completed,70
E004076,S041638,C041339,2024-06-12,Dropped,31
E004077,S004771,C012466,2024-10-29,Dropped,64
E004078,S028394,C043075,2024-12-18,Active,94
E004079,S000022,C007381,2024-12-26,Active,62
E004080,S033735,C033401,2024-06-11,Completed,41
E004081,S039049,C001233,2024-10-18,Active,11
E004082,S040656,C024112,2023-02-20,Completed,33
E004083,S041276,C015237,2024-12-24,Completed,62
E004084,S040128,C005279,2024-10-08,Dropped,57
E004085,S040007,C005527,2024-04-15,Dropped,30
E004086,S019658,C012003,2024-08-28,Dropped,55
E004087,S000751,C033051,2024-12-26,Completed,83
E004088,S024512,C040279,2024-10-04,Dropped,83
E004089,S031317,C035541,2024-05-01,Active,94
E004090,S034132,C024668,2024-02-21,Completed,71
E004091,S038696,C017386,2024-10-10,Active,18
E004092,S002324,C048394,2024-11-27,Dropped,10
E004093,S020496,C022757,2024-09-28,Completed,36
E004094,S019357,C024069,2024-09-10,Dropped,10
E004095,S035472,C028046,2024-12-13,Active,65
E004096,S028217,C002524,2023-08-19,Active,24
E004097,S009062,C022617,2024-12-28,Completed,24
E004098,S049091,C011179,2024-04-03,Completed,30
E004099,S047865,C005721,2024-12-22,Dropped,66
E004100,S044846,C047442,2024-09-29,Dropped,17
E004101,S037080,C037039,2024-11-22,Active,74
E004102,S024188,C044262,2024-12-02,Active,85
E004103,S046510,C043368,2024-09-10,Dropped,61
E004104,S022278,C046569,2024-11-25,Dropped,62
E004105,S047549,C035872,2024-06-04,Dropped,54
E004106,S047292,C008842,2024-10-23,Active,61
E004107,S034386,C047889,2024-11-13,Dropped,5
E004108,S011165,C034243,2024-01-03,Dropped,85
E004109,S028410,C023259,2024-06-04,Dropped,95
E004110,S030206,C022206,2024-12-28,Active,19
E004111,S011270,C012389,2024-11-10,Completed,34
E004112,S020969,C032418,2024-08-27,Completed,97
E004113,S011523,C049655,2024-12-17,Dropped,89
E004114,S042333,C003439,2024-10-21,Completed,54
E004115,S033515,C020684,2024-12-28,Dropped,11
E004116,S028935,C048480,2024-11-09,Completed,14
E004117,S000067,C036541,2024-12-19,Active,23
E004118,S027315,C006837,2024-12-27,Completed,13
E004119,S032376,C020891,2024-12-20,Active,42
E004120,S037495,C034724,2024-09-06,Active,61
E004121,S018625,C012251,2024-10-28,Completed,22
E004122,S011259,C041374,2023-07-13,Dropped,10
E004123,S044436,C043660,2024-04-11,Active,67
E004124,S001138,C028305,2024-01-12,Dropped,14
E004125,S046278,C004385,2024-03-30,Active,44
E004126,S001791,C015040,2024-06-30,Dropped,94
E004127,S040117,C003338,2024-12-12,Completed,95
E004128,S032483,C025191,2023-08-07,Dropped,31
E004129,S020247,C007770,2024-11-19,Active,59
E004130,S045991,C032841,2024-08-25,Active,28
E004131,S046730,C035539,2024-05-24,Active,13
E004132,S037499,C029575,2024-06-01,Dropped,63
E004133,S039973,C001181,2024-12-26,Completed,82
E004134,S025487,C015808,2022-09-01,Dropped,76
E004135,S006459,C048050,2023-05-30,Active,30
E004136,S010257,C022771,2024-12-27,Active,16
E004137,S036550,C038397,2024-11-28,Completed,16
E004138,S009393,C041604,2024-12-02,Active,66
E004139,S036150,C038634,2024-01-14,Active,99
E004140,S048291,C036795,2024-12-26,Active,52
E004141,S007368,C006240,2024-12-24,Active,51
E004142,S044300,C014597,2024-03-22,Completed,93
E004143,S025825,C006786,2024-10-20,Dropped,85
E004144,S019605,C047780,2024-10-27,Active,53
E004145,S048971,C024159,2024-09-23,Active,18
E004146,S008306,C008892,2024-12-04,Active,80
E004147,S004475,C036287,2023-06-10,Completed,50
E004148,S014451,C035051,2024-12-10,Dropped,60
E004149,S001494,C027666,2024-03-16,Completed,20
E004150,S015949,C018913,2024-10-28,Active,61
E004151,S033132,C029601,2023-12-13,Completed,58
E004152,S001527,C025756,2024-12-25,Active,98
E004153,S023580,C034229,2024-11-24,Active,12
E004154,S042787,C048033,2024-12-30,Completed,61
E004155,S020827,C048081,2024-07-13,Completed,12
E004156,S040088,C043584,2023-08-01,Active,78
E004157,S038473,C034295,2024-12-24,Completed,54
E004158,S001542,C034715,2023-10-29,Active,42
E004159,S047046,C015356,2024-12-14,Completed,64
E004160,S006735,C044928,2023-09-25,Active,71
E004161,S028053,C012733,2024-12-11,Dropped,17
E004162,S003145,C003623,2024-07-06,Completed,55
E004163,S004789,C031839,2023-08-28,Completed,19
E004164,S021975,C027664,2024-12-09,Completed,95
E004165,S043527,C016928,2024-08-03,Completed,97
E004166,S006410,C008241,2024-11-05,Completed,99
E004167,S021791,C030539,2024-12-26,Active,55
E004168,S016111,C023372,2024-12-29,Completed,46
E004169,S020901,C048853,2024-12-21,Active,83
E004170,S001410,C041497,2024-12-25,Completed,26
E004171,S032506,C027887,2024-08-15,Dropped,45
E004172,S023941,C043885,2024-09-20,Active,46
E004173,S008966,C040038,2023-09-27,Active,74
E004174,S036872,C026664,2024-11-02,Completed,80
E004175,S041702,C046380,2024-07-30,Completed,11
E004176,S018921,C009556,2024-08-10,Active,16
E004177,S041655,C005697,2024-11-11,Completed,99
E004178,S005850,C020289,2023-12-23,Dropped,70
E004179,S023214,C027473,2024-08-26,Dropped,32
E004180,S000310,C012710,2024-11-13,Completed,94
E004181,S020137,C041904,2024-12-23,Completed,81
E004182,S025837,C008046,2024-05-30,Dropped,88
E004183,S043133,C012456,2024-06-12,Completed,76
E004184,S031825,C005769,2024-12-15,Dropped,79
E004185,S001471,C046460,2024-10-10,Active,21
E004186,S008514,C021203,2024-12-29,Completed,71
E004187,S011530,C022021,2024-12-06,Dropped,45
E004188,S011577,C019518,2024-03-02,Completed,7
E004189,S013776,C000808,2024-01-03,Dropped,45
E004190,S040615,C000306,2024-09-24,Active,80
E004191,S046811,C038560,2024-12-16,Completed,24
E004192,S049420,C043181,2024-10-15,Active,56
E004193,S045727,C001691,2024-09-15,Dropped,62
E004194,S039257,C003547,2024-11-15,Dropped,57
E004195,S022572,C035913,2024-12-14,Completed,6
E004196,S023240,C036648,2024-02-14,Dropped,45
E004197,S028623,C015439,2024-09-06,Active,82
E004198,S020025,C043531,2024-12-10,Dropped,4
E004199,S040191,C038269,2024-09-18,Dropped,29
E004200,S015350,C038905,2024-07-25,Active,47
E004201,S029318,C000060,2023-12-07,Completed,85
E004202,S002348,C002460,2024-12-15,Completed,100
E004203,S042287,C000782,2024-08-17,Completed,34
E004204,S001191,C008823,2024-12-25,Completed,25
E004205,S005836,C027738,2022-11-04,Dropped,55
E004206,S006965,C011576,2024-12-28,Dropped,72
E004207,S041706,C003804,2024-09-18,Dropped,17
E004208,S005137,C043475,2024-10-12,Dropped,16
E004209,S003060,C048994,2024-08-04,Dropped,57
E004210,S025997,C011394,2024-02-06,Active,98
E004211,S007721,C013586,2024-11-20,Dropped,54
E004212,S023473,C020021,2024-10-29,Dropped,73
E004213,S012525,C028800,2024-09-22,Dropped,96
E004214,S048183,C034136,2022-08-20,Completed,22
E004215,S024858,C047647,2023-08-15,Completed,99
E004216,S012633,C046080,2024-04-04,Active,27
E004217,S007721,C046906,2024-09-05,Dropped,9
E004218,S036759,C020573,2024-10-30,Completed,97
E004219,S048377,C033480,2024-09-17,Completed,7
E004220,S049524,C001320,2024-12-11,Active,84
E004221,S035172,C039781,2024-09-05,Active,94
E004222,S043485,C047449,2024-09-06,Completed,40
E004223,S042441,C002589,2024-06-17,Dropped,29
E004224,S045469,C012531,2024-12-02,Active,39
E004225,S014962,C017554,2024-12-06,Dropped,42
E004226,S039811,C030291,2023-03-28,Completed,74
E004227,S046682,C040508,2024-08-27,Completed,91
E004228,S027287,C003128,2024-05-23,Active,89
E004229,S023900,C008470,2024-11-22,Active,36
E004230,S030711,C001117,2023-02-09,Active,0
E004231,S020413,C025904,2024-07-24,Completed,60
E004232,S009331,C019775,2024-11-25,Completed,99
E004233,S017356,C046091,2024-11-22,Completed,20
E004234,S017560,C042993,2022-10-31,Active,31
E004235,S000841,C036026,2024-04-25,Dropped,93
E004236,S047005,C035720,2024-06-14,Active,77
E004237,S033423,C020443,2022-03-25,Completed,31
E004238,S040708,C031765,2024-12-27,Completed,94
E004239,S023926,C025042,2024-10-29,Completed,53
E004240,S011028,C021325,2024-06-13,Active,71
E004241,S023216,C023430,2024-11-29,Completed,17
E004242,S011569,C020125,2024-11-01,Active,46
E004243,S033874,C030666,2023-01-28,Dropped,20
E004244,S040600,C039467,2022-06-09,Active,78
E004245,S013637,C046538,2024-09-25,Dropped,55
E004246,S029303,C032751,2024-12-04,Active,63
E004247,S005380,C009343,2024-09-16,Dropped,95
E004248,S010066,C021651,2024-08-06,Active,100
E004249,S048270,C000729,2024-11-27,Active,20
E004250,S021215,C021349,2024-12-12,Completed,54
E004251,S036487,C034894,2022-05-09,Dropped,93
E004252,S011757,C043920,2024-10-20,Active,51
E004253,S004998,C030325,2024-12-25,Completed,93
E004254,S013461,C017424,2024-03-30,Dropped,41
E004255,S013905,C000238,2024-11-27,Active,86
E004256,S005689,C049190,2024-12-30,Completed,69
E004257,S007212,C027396,2024-03-05,Completed,22
E004258,S013874,C041392,2024-12-13,Completed,37
E004259,S012377,C033415,2024-01-26,Completed,27
E004260,S010201,C045149,2024-12-28,Completed,57
E004261,S014539,C005493,2024-05-29,Active,3
E004262,S020946,C025758,2024-06-18,Completed,99
E004263,S030343,C019400,2024-04-05,Completed,37
E004264,S023499,C039314,2024-12-25,Active,40
E004265,S028067,C001344,2024-04-17,Dropped,71
E004266,S016834,C014965,2024-12-27,Dropped,78
E004267,S034213,C043765,2024-07-07,Active,77
E004268,S044088,C009910,2024-12-20,Dropped,60
E004269,S023300,C037647,2023-09-13,Active,18
E004270,S019366,C006462,2024-04-26,Dropped,27
E004271,S024669,C017806,2024-10-03,Active,45
E004272,S045323,C014333,2024-11-25,Dropped,48
E004273,S004893,C021671,2024-11-14,Active,63
E004274,S013901,C041101,2024-07-11,Completed,6
E004275,S026507,C035170,2023-02-03,Active,84
E004276,S014241,C006558,2024-11-02,Completed,86
E004277,S021211,C036501,2024-05-28,Completed,39
E004278,S040167,C025574,2024-01-13,Active,86
E004279,S016856,C022755,2024-09-15,Completed,62
E004280,S024866,C038495,2024-11-09,Dropped,88
E004281,S015937,C017674,2024-06-02,Active,69
E004282,S033435,C020385,2024-09-30,Active,61
E004283,S022826,C029692,2024-08-18,Completed,40
E004284,S048750,C013953,2024-09-17,Dropped,100
E004285,S029380,C032482,2024-11-26,Completed,69
E004286,S018146,C007428,2023-12-30,Completed,17
E004287,S016597,C041750,2024-07-19,Active,41
E004288,S003260,C035847,2024-08-31,Dropped,97
E004289,S035002,C009627,2024-11-29,Dropped,67
E004290,S020478,C013726,2024-11-07,Active,75
E004291,S026184,C012034,2024-12-20,Completed,23
E004292,S006126,C044685,2024-07-22,Dropped,9
E004293,S020436,C011972,2024-12-03,Active,9
E004294,S012613,C047463,2024-07-27,Completed,74
E004295,S015427,C023083,2024-12-30,Dropped,26
E004296,S031224,C019693,2024-03-04,Active,29
E004297,S012772,C005750,2024-12-29,Completed,1
E004298,S046088,C027829,2024-08-15,Dropped,63
E004299,S021393,C038201,2024-12-15,Completed,4
E004300,S022761,C023525,2024-10-16,Active,22
E004301,S042718,C003477,2024-12-15,Completed,51
E004302,S007175,C004257,2024-09-02,Completed,78
E004303,S044881,C048748,2024-12-04,Active,7
E004304,S020026,C028143,2024-08-17,Active,0
E004305,S026577,C019568,2024-11-23,Completed,54
E004306,S042965,C042400,2024-12-12,Completed,89
E004307,S012654,C003079,2023-07-01,Completed,33
E004308,S029241,C039196,2024-12-21,Dropped,43
E004309,S017086,C036160,2024-09-30,Dropped,30
E004310,S027761,C014189,2024-09-10,Dropped,44
E004311,S027273,C042314,2024-09-29,Completed,95
E004312,S005640,C040072,2024-08-01,Dropped,74
E004313,S049758,C033947,2023-08-14,Active,49
E004314,S002792,C040696,2024-11-13,Active,17
E004315,S044265,C012528,2024-09-14,Active,32
E004316,S023732,C026919,2024-08-25,Completed,36
E004317,S048822,C013697,2024-08-26,Completed,21
E004318,S039389,C030403,2024-04-15,Completed,23
E004319,S017701,C025086,2024-12-24,Dropped,10
E004320,S021468,C010894,2024-07-31,Dropped,41
E004321,S038141,C019719,2024-11-29,Active,89
E004322,S015757,C032405,2024-08-29,Active,35
E004323,S034001,C045340,2024-09-12,Completed,60
E004324,S045033,C032922,2024-12-05,Active,34
E004325,S048070,C001624,2024-05-03,Completed,94
E004326,S033938,C007649,2024-11-05,Completed,22
E004327,S041541,C022327,2023-05-15,Completed,37
E004328,S020285,C027682,2024-10-11,Dropped,71
E004329,S009852,C013336,2023-06-15,Active,57
E004330,S037255,C047378,2023-08-18,Active,90
E004331,S046863,C035294,2024-12-28,Dropped,23
E004332,S000777,C009105,2024-11-24,Active,54
E004333,S031433,C023477,2024-07-30,Dropped,46
E004334,S035845,C001325,2024-03-28,Completed,11
E004335,S023449,C003908,2024-12-13,Active,79
E004336,S048613,C009486,2024-02-09,Active,46
E004337,S026169,C007650,2023-12-24,Completed,67
E004338,S046135,C047310,2024-12-30,Completed,67
E004339,S041654,C023708,2024-03-27,Active,60
E004340,S026166,C001504,2023-10-05,Dropped,54
E004341,S044447,C014343,2024-08-23,Completed,76
E004342,S049722,C018316,2023-04-17,Active,28
E004343,S014312,C031958,2024-12-23,Completed,94
E004344,S026482,C005605,2024-12-08,Active,76
E004345,S010328,C022531,2024-12-22,Active,13
E004346,S009179,C010839,2024-11-19,Active,72
E004347,S008125,C033596,2024-12-29,Dropped,70
E004348,S043335,C043883,2024-12-05,Dropped,67
E004349,S042813,C012700,2024-11-08,Completed,33
E004350,S043413,C025210,2024-08-27,Dropped,100
E004351,S048191,C047202,2024-03-30,Completed,57
E004352,S034235,C044639,2024-05-23,Completed,65
E004353,S014997,C032834,2024-10-16,Dropped,50
E004354,S028829,C044417,2023-06-30,Active,11
E004355,S040123,C012370,2024-11-16,Dropped,12
E004356,S011174,C005632,2024-12-01,Dropped,52
E004357,S043876,C047025,2024-10-30,Active,58
E004358,S038843,C045340,2024-09-10,Dropped,2
E004359,S007981,C003270,2024-08-09,Completed,38
E004360,S028289,C016146,2024-09-20,Dropped,57
E004361,S004321,C009278,2023-08-27,Completed,22
E004362,S029954,C046849,2022-10-29,Active,18
E004363,S027369,C040094,2024-12-04,Dropped,95
E004364,S028534,C033833,2024-09-02,Dropped,93
E004365,S049431,C013492,2024-12-07,Active,19
E004366,S017055,C021419,2024-09-10,Dropped,77
E004367,S023971,C013697,2023-09-03,Active,23
E004368,S019247,C032837,2024-12-30,Dropped,9
E004369,S001329,C001240,2024-10-26,Completed,73
E004370,S018240,C046476,2024-11-12,Completed,69
E004371,S035306,C037649,2024-11-27,Dropped,91
E004372,S043944,C029845,2024-12-17,Active,27
E004373,S025696,C042653,2024-12-02,Completed,96
E004374,S038026,C028521,2022-03-27,Active,36
E004375,S049537,C014691,2024-12-07,Completed,15
E004376,S032113,C024071,2024-11-20,Dropped,99
E004377,S011783,C028498,2024-08-28,Dropped,54
E004378,S024258,C003360,2023-03-14,Dropped,21
E004379,S012748,C031229,2024-10-20,Completed,31
E004380,S012894,C000223,2024-07-29,Completed,89
E004381,S029389,C008189,2024-11-22,Active,93
E004382,S010523,C009644,2024-12-17,Completed,22
E004383,S004183,C030718,2023-11-26,Active,80
E004384,S015609,C013013,2024-02-24,Active,19
E004385,S036994,C034978,2024-05-04,Completed,35
E004386,S000109,C043060,2024-08-21,Active,3
E004387,S037670,C005921,2024-09-13,Dropped,65
E004388,S020375,C028514,2024-12-25,Dropped,97
E004389,S000624,C026933,2024-11-10,Active,46
E004390,S028245,C024511,2024-12-02,Completed,30
E004391,S038522,C043474,2024-11-08,Dropped,18
E004392,S010111,C046120,2024-11-24,Active,84
E004393,S008410,C030604,2024-05-15,Active,10
E004394,S026897,C046569,2024-11-09,Dropped,4
E004395,S040674,C048264,2024-12-04,Completed,47
E004396,S020089,C017593,2024-12-25,Dropped,7
E004397,S041575,C014491,2023-10-18,Active,58
E004398,S013185,C034744,2023-12-30,Active,43
E004399,S014217,C033333,2024-10-13,Dropped,9
E004400,S047599,C007076,2024-11-14,Dropped,88
E004401,S032883,C038292,2024-04-10,Dropped,55
E004402,S015976,C043013,2024-10-18,Dropped,75
E004403,S023008,C022915,2022-09-18,Completed,47
E004404,S034310,C025592,2024-05-26,Dropped,49
E004405,S047750,C010273,2024-11-19,Active,75
E004406,S015533,C033167,2024-10-10,Dropped,30
E004407,S008546,C012943,2024-05-23,Dropped,90
E004408,S034994,C046742,2024-12-17,Active,58
E004409,S022207,C046505,2023-10-02,Dropped,25
E004410,S042451,C049755,2024-07-19,Completed,98
E004411,S029114,C030455,2024-12-04,Active,71
E004412,S014655,C026892,2023-12-29,Dropped,48
E004413,S042838,C022325,2024-08-05,Dropped,93
E004414,S025493,C039712,2024-01-28,Dropped,99
E004415,S028494,C001541,2024-01-11,Dropped,74
E004416,S045045,C014855,2024-03-22,Dropped,47
